version,1.3.0
info,team,England
info,team,Pakistan
info,gender,male
info,season,2006
info,date,2006/09/10
info,series,NatWest Series
info,match_number,5
info,venue,Edgbaston
info,city,Birmingham
info,toss_winner,England
info,toss_decision,field
info,player_of_match,SI Mahmood
info,umpire,IJ Gould
info,umpire,DJ Harper
info,reserve_umpire,PJ Hartley
info,tv_umpire,NJ Llong
info,match_referee,MJ Procter
info,winner,England
info,winner_wickets,3
ball,1,0.1,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,1,"",""
ball,1,0.2,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,0,"",""
ball,1,0.3,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,0,"",""
ball,1,0.4,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,0,"",""
ball,1,0.5,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,0,"",""
ball,1,0.6,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,1,"",""
ball,1,0.7,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,0,"",""
ball,1,0.8,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,1,0,"",""
ball,1,1.1,Pakistan,Mohammad Hafeez,Imran Farhat,J Lewis,0,0,"",""
ball,1,1.2,Pakistan,Mohammad Hafeez,Imran Farhat,J Lewis,0,0,"",""
ball,1,1.3,Pakistan,Mohammad Hafeez,Imran Farhat,J Lewis,0,0,"",""
ball,1,1.4,Pakistan,Mohammad Hafeez,Imran Farhat,J Lewis,0,0,"",""
ball,1,1.5,Pakistan,Mohammad Hafeez,Imran Farhat,J Lewis,0,0,"",""
ball,1,1.6,Pakistan,Mohammad Hafeez,Imran Farhat,J Lewis,0,0,"",""
ball,1,2.1,Pakistan,Imran Farhat,Mohammad Hafeez,SCJ Broad,2,0,"",""
ball,1,2.2,Pakistan,Imran Farhat,Mohammad Hafeez,SCJ Broad,0,0,"",""
ball,1,2.3,Pakistan,Imran Farhat,Mohammad Hafeez,SCJ Broad,0,0,"",""
ball,1,2.4,Pakistan,Imran Farhat,Mohammad Hafeez,SCJ Broad,1,0,"",""
ball,1,2.5,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,0,"",""
ball,1,2.6,Pakistan,Mohammad Hafeez,Imran Farhat,SCJ Broad,0,0,"",""
ball,1,3.1,Pakistan,Imran Farhat,Mohammad Hafeez,J Lewis,0,0,"",""
ball,1,3.2,Pakistan,Imran Farhat,Mohammad Hafeez,J Lewis,0,0,"",""
ball,1,3.3,Pakistan,Imran Farhat,Mohammad Hafeez,J Lewis,0,0,"",""
ball,1,3.4,Pakistan,Imran Farhat,Mohammad Hafeez,J Lewis,0,1,"",""
ball,1,3.5,Pakistan,Imran Farhat,Mohammad Hafeez,J Lewis,0,0,"",""
ball,1,3.6,Pakistan,Imran Farhat,Mohammad Hafeez,J Lewis,0,0,"",""
ball,1,3.7,Pakistan,Imran Farhat,Mohammad Hafeez,J Lewis,0,0,"",""
