version,1.3.0
info,team,England
info,team,Sri Lanka
info,gender,male
info,season,2006
info,date,2006/06/24
info,series,NatWest Series
info,match_number,3
info,venue,Riverside Ground
info,city,Chester-le-Street
info,toss_winner,England
info,toss_decision,bat
info,player_of_match,DPMD Jayawardene
info,umpire,MR Benson
info,umpire,BR Doctrove
info,tv_umpire,NJ Llong
info,match_referee,CH Lloyd
info,winner,Sri Lanka
info,winner_wickets,8
ball,1,0.1,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,0.2,England,ME Trescothick,AJ Strauss,WPUJC Vaas,2,0,"",""
ball,1,0.3,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,0.4,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,0.5,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,0.6,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,1.1,England,AJ Strauss,ME Trescothick,SL Malinga,0,1,"",""
ball,1,1.2,England,AJ Strauss,ME Trescothick,SL Malinga,0,0,"",""
ball,1,1.3,England,AJ Strauss,ME Trescothick,SL Malinga,0,0,"",""
ball,1,1.4,England,AJ Strauss,ME Trescothick,SL Malinga,4,0,"",""
ball,1,1.5,England,AJ Strauss,ME Trescothick,SL Malinga,1,0,"",""
ball,1,1.6,England,ME Trescothick,AJ Strauss,SL Malinga,4,0,"",""
ball,1,1.7,England,ME Trescothick,AJ Strauss,SL Malinga,0,0,"",""
ball,1,2.1,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,2.2,England,AJ Strauss,ME Trescothick,WPUJC Vaas,4,0,"",""
ball,1,2.3,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,2.4,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,2.5,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,2.6,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,3.1,England,ME Trescothick,AJ Strauss,SL Malinga,0,0,"",""
ball,1,3.2,England,ME Trescothick,AJ Strauss,SL Malinga,0,1,"",""
ball,1,3.3,England,AJ Strauss,ME Trescothick,SL Malinga,0,0,"",""
ball,1,3.4,England,AJ Strauss,ME Trescothick,SL Malinga,1,0,"",""
ball,1,3.5,England,ME Trescothick,AJ Strauss,SL Malinga,0,0,"",""
ball,1,3.6,England,ME Trescothick,AJ Strauss,SL Malinga,0,0,"",""
ball,1,4.1,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,4.2,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,4.3,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,4.4,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,4.5,England,AJ Strauss,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,4.6,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,5.1,England,AJ Strauss,ME Trescothick,CRD Fernando,1,0,"",""
ball,1,5.2,England,ME Trescothick,AJ Strauss,CRD Fernando,1,0,"",""
ball,1,5.3,England,AJ Strauss,ME Trescothick,CRD Fernando,0,0,"",""
ball,1,5.4,England,AJ Strauss,ME Trescothick,CRD Fernando,0,0,"",""
ball,1,5.5,England,AJ Strauss,ME Trescothick,CRD Fernando,1,0,"",""
ball,1,5.6,England,ME Trescothick,AJ Strauss,CRD Fernando,0,0,"",""
ball,1,6.1,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,6.2,England,AJ Strauss,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,6.3,England,ME Trescothick,AJ Strauss,WPUJC Vaas,1,0,"",""
ball,1,6.4,England,AJ Strauss,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,6.5,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,6.6,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,7.1,England,AJ Strauss,ME Trescothick,CRD Fernando,1,0,"",""
ball,1,7.2,England,ME Trescothick,AJ Strauss,CRD Fernando,0,0,"",""
ball,1,7.3,England,ME Trescothick,AJ Strauss,CRD Fernando,4,0,"",""
ball,1,7.4,England,ME Trescothick,AJ Strauss,CRD Fernando,0,1,"",""
ball,1,7.5,England,ME Trescothick,AJ Strauss,CRD Fernando,4,0,"",""
ball,1,7.6,England,ME Trescothick,AJ Strauss,CRD Fernando,1,0,"",""
ball,1,7.7,England,AJ Strauss,ME Trescothick,CRD Fernando,0,0,"",""
ball,1,8.1,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,8.2,England,ME Trescothick,AJ Strauss,WPUJC Vaas,0,0,"",""
ball,1,8.3,England,ME Trescothick,AJ Strauss,WPUJC Vaas,1,0,"",""
ball,1,8.4,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,8.5,England,AJ Strauss,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,8.6,England,AJ Strauss,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,9.1,England,AJ Strauss,ME Trescothick,CRD Fernando,2,0,"",""
ball,1,9.2,England,AJ Strauss,ME Trescothick,CRD Fernando,4,0,"",""
ball,1,9.3,England,AJ Strauss,ME Trescothick,CRD Fernando,2,0,"",""
ball,1,9.4,England,AJ Strauss,ME Trescothick,CRD Fernando,1,0,"",""
ball,1,9.5,England,ME Trescothick,AJ Strauss,CRD Fernando,0,0,"",""
