version,1.3.0
info,team,England
info,team,Sri Lanka
info,gender,male
info,season,2006
info,date,2006/07/01
info,series,NatWest Series
info,match_number,5
info,venue,Headingley
info,city,Leeds
info,toss_winner,England
info,toss_decision,bat
info,player_of_match,ST Jayasuriya
info,umpire,MR Benson
info,umpire,BR Doctrove
info,tv_umpire,IJ Gould
info,match_referee,CH Lloyd
info,winner,Sri Lanka
info,winner_wickets,8
ball,1,0.1,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,0.2,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,0.3,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,0.4,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,0.5,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,0.6,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,1.1,England,AN Cook,ME Trescothick,SL Malinga,0,1,"",""
ball,1,1.2,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,1.3,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,1.4,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,1.5,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,1.6,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,1.7,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,2.1,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,2.2,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,2.3,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,2.4,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,2.5,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,2.6,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,3.1,England,AN Cook,ME Trescothick,SL Malinga,1,0,"",""
ball,1,3.2,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,3.3,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,3.4,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,3.5,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,3.6,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,4.1,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,4.2,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,4.3,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,4.4,England,AN Cook,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,4.5,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,4.6,England,ME Trescothick,AN Cook,WPUJC Vaas,4,0,"",""
ball,1,5.1,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,5.2,England,AN Cook,ME Trescothick,SL Malinga,2,0,"",""
ball,1,5.3,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,5.4,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,5.5,England,AN Cook,ME Trescothick,SL Malinga,1,0,"",""
ball,1,5.6,England,ME Trescothick,AN Cook,SL Malinga,2,0,"",""
ball,1,6.1,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,6.2,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,6.3,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,6.4,England,AN Cook,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,6.5,England,ME Trescothick,AN Cook,WPUJC Vaas,4,1,"",""
ball,1,6.6,England,ME Trescothick,AN Cook,WPUJC Vaas,1,0,"",""
ball,1,6.7,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,7.1,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,7.2,England,ME Trescothick,AN Cook,SL Malinga,4,0,"",""
ball,1,7.3,England,ME Trescothick,AN Cook,SL Malinga,4,0,"",""
ball,1,7.4,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,7.5,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,7.6,England,ME Trescothick,AN Cook,SL Malinga,1,0,"",""
ball,1,8.1,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,8.2,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,8.3,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,8.4,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,8.5,England,ME Trescothick,AN Cook,WPUJC Vaas,4,0,"",""
ball,1,8.6,England,ME Trescothick,AN Cook,WPUJC Vaas,4,0,"",""
ball,1,9.1,England,AN Cook,ME Trescothick,SL Malinga,2,0,"",""
ball,1,9.2,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,9.3,England,AN Cook,ME Trescothick,SL Malinga,1,0,"",""
ball,1,9.4,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,9.5,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,9.6,England,ME Trescothick,AN Cook,SL Malinga,0,0,"",""
ball,1,10.1,England,AN Cook,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,10.2,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,10.3,England,ME Trescothick,AN Cook,WPUJC Vaas,0,0,"",""
ball,1,10.4,England,ME Trescothick,AN Cook,WPUJC Vaas,1,0,"",""
ball,1,10.5,England,AN Cook,ME Trescothick,WPUJC Vaas,0,0,"",""
ball,1,10.6,England,AN Cook,ME Trescothick,WPUJC Vaas,1,0,"",""
ball,1,11.1,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,11.2,England,AN Cook,ME Trescothick,SL Malinga,0,0,"",""
ball,1,11.3,England,AN Cook,ME Trescothick,SL Malinga,1,0,"",""
